Label	Type	ID	Database	
groucho3	GeneProduct	83411	Entrez Gene
NLK	GeneProduct	405892	Entrez Gene
pontin52 / ruvbl1	GeneProduct	317679	Entrez Gene
LRP5	GeneProduct	554087	Entrez Gene
c-jun	GeneProduct	ENSDARG00000043531	Ensembl
c-myc	GeneProduct		
CKI-alpha	GeneProduct		
smo	GeneProduct	30225	Entrez Gene
fgf3	GeneProduct	30549	Entrez Gene
mkp3	GeneProduct	353314	Entrez Gene
gsc	GeneProduct	ENSDARG00000059073	Ensembl
chd	GeneProduct	ENSDARG00000006110	Ensembl
boz	GeneProduct	30170	Entrez Gene
sqt	GeneProduct	30153	Entrez Gene
lim1	GeneProduct	30463	Entrez Gene
otx1	GeneProduct	30500	Entrez Gene
bmp4	GeneProduct	30612	Entrez Gene
fgf8	GeneProduct	30538	Entrez Gene
bmp2b	GeneProduct	30632	Entrez Gene
otx2	GeneProduct	30501	Entrez Gene
hoxb1b	GeneProduct	30374	Entrez Gene
beta-catenin1	GeneProduct	30265	Entrez Gene
beta-catenin2	GeneProduct	324004	Entrez Gene
beta-catenin2	GeneProduct		
vox	GeneProduct	64807	Entrez Gene
vent	GeneProduct	64810	Entrez Gene
ved	GeneProduct	368201	Entrez Gene
tcf3 / tcf7l1a	GeneProduct	ENSDARG00000038159	Ensembl
tcf3b / tcf7l1b	GeneProduct	30556	Entrez Gene
E12 / tcf3	GeneProduct	30310	Entrez Gene
oep	GeneProduct	ENSDARG00000035095	Ensembl
eve1	GeneProduct	30335	Entrez Gene
gata2	GeneProduct	30480	Entrez Gene
GBP	GeneProduct	ENSDARG00000040059	Ensembl
spry2	GeneProduct	335098	Entrez Gene
spry4	GeneProduct	114437	Entrez Gene
pea	GeneProduct	ENSDARG00000018303	Ensembl
erm	GeneProduct	30452	Entrez Gene
RhoAa	GeneProduct	ENSDARG00000026845	Ensembl
RhoAb	GeneProduct	336001	Entrez Gene
RhoAc	GeneProduct	406659	Entrez Gene
RhoAd	GeneProduct	436718	Entrez Gene
RhoAe	GeneProduct	ENSDARG00000021309	Ensembl
rac1	GeneProduct	327204	Entrez Gene
rac2	GeneProduct	415151	Entrez Gene
rac3	GeneProduct	437027	Entrez Gene
Tak1	GeneProduct	553788	Entrez Gene
camk2d	GeneProduct	ENSDARG00000014273	Ensembl
camk1g	GeneProduct	335654	Entrez Gene
NLK	GeneProduct	405892	Entrez Gene
PKC	GeneProduct	334077	Entrez Gene
cdc42	GeneProduct	336839	Entrez Gene
cdc42l	GeneProduct	ENSDARG00000040158	Ensembl
cdc42l2	GeneProduct	556226	Entrez Gene
id2a	GeneProduct	266599	Entrez Gene
ppp2r5e1	GeneProduct	373878	Entrez Gene
ppp2r5e2	GeneProduct	ENSDARG00000015474	Ensembl
ctnnb1	GeneProduct	30265	Entrez Gene
ctnnb2	GeneProduct	ENSDARG00000023472	Ensembl
ldlr	GeneProduct	387529	Entrez Gene
prkcb1	GeneProduct	393953	Entrez Gene
prkcb1l	GeneProduct	394004	Entrez Gene
prkci	GeneProduct	117507	Entrez Gene
prkcl2	GeneProduct	323182	Entrez Gene
cdh1 / E-cadherin	GeneProduct	ENSDARG00000024371	Ensembl
beta-catenin1	GeneProduct	30265	Entrez Gene
dkk1	GeneProduct	30197	Entrez Gene
nkd1	GeneProduct	751108	Entrez Gene
dab2	GeneProduct	404040	Entrez Gene
ck2a1	GeneProduct	30502	Entrez Gene
ck2a2	GeneProduct	30488	Entrez Gene
ck2b	GeneProduct	30428	Entrez Gene
dact1 / dapper1	GeneProduct	405799	Entrez Gene
dact2  / dapper2	GeneProduct	337795	Entrez Gene
myca	GeneProduct	ENSDARG00000045695	Ensembl
cyclinD1	GeneProduct	30222	Entrez Gene
tcf-1 / elk4	GeneProduct	447862	Entrez Gene
lef1	GeneProduct	ENSDARG00000031894	Ensembl
axin2 / conductin	GeneProduct	58080	Entrez Gene
ephrin B1	GeneProduct	114377	Entrez Gene
engrailed 2a	GeneProduct	30243	Entrez Gene
birc5a	GeneProduct	373110	Entrez Gene
birc5b	GeneProduct	246726	Entrez Gene
VEGFa	GeneProduct	ENSDARG00000045971	Ensembl
vegfc	GeneProduct	ENSDARG00000069640	Ensembl
fgf18	GeneProduct	359829	Entrez Gene
fgf18l	GeneProduct	497639	Entrez Gene
met	GeneProduct	100150664	Entrez Gene
endothelin 1	GeneProduct	ENSDARG00000036912	Ensembl
id2b	GeneProduct	321364	Entrez Gene
nos2	GeneProduct	404036	Entrez Gene
fgf20a	GeneProduct	559630	Entrez Gene
fgf20b	GeneProduct	564770	Entrez Gene
sox9a	GeneProduct	60641	Entrez Gene
sox9b	GeneProduct	60642	Entrez Gene
runx2a	GeneProduct	405784	Entrez Gene
runx2b	GeneProduct	ENSDARG00000059233	Ensembl
sall4	GeneProduct	ZDB-GENE-060328-2	Other
sox2	GeneProduct	378723	Entrez Gene
dla	GeneProduct	30131	Entrez Gene
dld	GeneProduct	ENSDARG00000020219	Ensembl
foxN1	GeneProduct	266748	Entrez Gene
follistatin	GeneProduct	30235	Entrez Gene
fibronectin 1	GeneProduct	58034	Entrez Gene
fibronectin 1b	GeneProduct	334613	Entrez Gene
engrailed 2b	GeneProduct	30238	Entrez Gene
connexin 43	GeneProduct	30236	Entrez Gene
E-cadherin	GeneProduct	ENSDARG00000024371	Ensembl
wisp2	GeneProduct	ZDB-GENE-060223-1	ZFIN
mitfa	GeneProduct	30080	Entrez Gene
RA receptor g	GeneProduct	30606	Entrez Gene
rhoua /wrch1	GeneProduct	492802	Entrez Gene
twist	GeneProduct	30175	Entrez Gene
ntl	GeneProduct	30399	Entrez Gene
bglap	GeneProduct	494531	Entrez Gene
ptgs2	GeneProduct	246227	Entrez Gene
neurogenin 1	GeneProduct	30239	Entrez Gene
irx3a	GeneProduct	30520	Entrez Gene
irx3b	GeneProduct	ENSDARG00000074070	Ensembl
periostin	GeneProduct	ENSDARG00000061219	Ensembl
cdx1a	GeneProduct	405762	Entrez Gene
cdx4	GeneProduct	30330	Entrez Gene
sfrp2	GeneProduct	566878	Entrez Gene
sfrp2l	GeneProduct	ZDB-GENE-061122-2	ZFIN
pitx2a	GeneProduct	30164	Entrez Gene
pitx2b	GeneProduct	ZDB-GENE-030912-12	ZFIN
egfr	GeneProduct	ENSDARG00000013847	Ensembl
eda	GeneProduct	ZDB-GENE-050107-6	ZFIN
jagged 1a	GeneProduct	140421	Entrez Gene
jagged 1b	GeneProduct	140423	Entrez Gene
fgf4	GeneProduct	60311	Entrez Gene
cspg2a /versican	GeneProduct	30299	Entrez Gene
ubxd1	GeneProduct	327469	Entrez Gene
engrailed 1a	GeneProduct	30244	Entrez Gene
engrailed 1b	GeneProduct	30233	Entrez Gene
stripe / egr2b	GeneProduct	30190	Entrez Gene
ikbkg / nemo	GeneProduct	ENSDARG00000017037	Ensembl
ruvbl2 /  reptin	GeneProduct	317678	Entrez Gene
CBP / p300	GeneProduct	ENSDARG00000028514	Ensembl
smarca4	GeneProduct	353295	Entrez Gene
sox17	GeneProduct	30544	Entrez Gene
ctbp1	GeneProduct	65229	Entrez Gene
ctbp2	GeneProduct	65230	Entrez Gene
ctbp2l	GeneProduct	548605	Entrez Gene
par1	GeneProduct	ENSDARG00000067544	Ensembl
drl / ryk	GeneProduct	30167	Entrez Gene
tcf1	GeneProduct	266961	Entrez Gene
sp5	GeneProduct	ENSDARG00000076571	Ensembl
sp5l	GeneProduct	324261	Entrez Gene
ccnd1	GeneProduct	30222	Entrez Gene
sfrp1a	GeneProduct	ENSDARG00000035521	Ensembl
sfrp2	GeneProduct	ENSDARG00000070050	Ensembl
sfrp5	GeneProduct	ENSDARG00000039041	Ensembl
beta-catenin2	GeneProduct		
